CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Credit_Limit,Total_Revolving_Bal,,,,,,,,,,,
788950158,Existing Customer,36,M,2,College,Unknown,$80K - $120K,Blue,34516,1652,,,,,,,,,,,
778867533,Attrited Customer,59,F,0,Post-Graduate,Married,$40K - $60K,Blue,1438.3,0,,,,,,,,,,,
710620383,Existing Customer,43,M,4,Unknown,Married,$60K - $80K,Blue,24396,1171,,,,,,,,,,,
778661358,Existing Customer,46,F,1,Unknown,Married,Less than $40K,Blue,2474,2143,,,,,,,,,,,
789483333,Existing Customer,41,M,2,Uneducated,Married,$40K - $60K,Blue,5214,795,,,,,,,,,,,
809855808,Existing Customer,51,F,2,Graduate,Married,Less than $40K,Blue,5207,1650,,,,,,,,,,,
718464258,Existing Customer,51,F,3,Unknown,Unknown,Less than $40K,Blue,9512,1082,,,,,,,,,,,
708528483,Existing Customer,43,F,4,Graduate,Divorced,Unknown,Blue,3187,2430,,,,,,,,,,,
771809733,Attrited Customer,64,F,0,High School,Married,$40K - $60K,Blue,3353,0,,,,,,,,,,,
719942883,Existing Customer,54,M,5,Graduate,Married,$60K - $80K,Blue,2290,1434,,,,,,,,,,,
807226683,Existing Customer,48,M,3,Unknown,Single,$40K - $60K,Blue,5279,1115,,,,,,,,,,,
717806133,Existing Customer,40,M,2,Uneducated,Divorced,$60K - $80K,Blue,23603,0,,,,,,,,,,,
720615708,Existing Customer,57,M,0,Uneducated,Married,$40K - $60K,Blue,2601,0,,,,,,,,,,,
714511758,Existing Customer,45,M,4,Graduate,Single,$80K - $120K,Blue,6363,1029,,,,,,,,,,,
715050408,Existing Customer,41,M,3,High School,Single,$80K - $120K,Blue,8029,1576,,,,,,,,,,,
721132233,Existing Customer,42,F,4,Uneducated,Married,Less than $40K,Blue,2410,1769,,,,,,,,,,,
719211558,Attrited Customer,45,M,2,Graduate,Single,$60K - $80K,Blue,3401,0,,,,,,,,,,,
712069008,Existing Customer,42,F,4,Uneducated,Married,Less than $40K,Blue,2260,1007,,,,,,,,,,,
715996983,Existing Customer,47,M,4,Uneducated,Divorced,$80K - $120K,Blue,17682,2481,,,,,,,,,,,
773466258,Existing Customer,48,F,4,High School,Married,$40K - $60K,Blue,4206,1100,,,,,,,,,,,
798983508,Existing Customer,43,M,1,Graduate,Single,$80K - $120K,Silver,34516,1440,,,,,,,,,,,
719117433,Existing Customer,41,M,4,High School,Unknown,$80K - $120K,Blue,23018,2168,,,,,,,,,,,
716451183,Existing Customer,54,F,1,Uneducated,Married,$40K - $60K,Blue,5556,1711,,,,,,,,,,,
718621608,Attrited Customer,54,F,2,High School,Married,Unknown,Blue,6094,0,,,,,,,,,,,
715085733,Existing Customer,61,M,0,Graduate,Married,$40K - $60K,Blue,2939,1999,,,,,,,,,,,
788977833,Existing Customer,61,M,0,Uneducated,Married,$80K - $120K,Blue,5362,1274,,,,,,,,,,,
720272958,Attrited Customer,48,M,2,High School,Married,$120K +,Blue,27126,0,,,,,,,,,,,
708421833,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,3342,2517,,,,,,,,,,,
709173108,Attrited Customer,54,F,4,Graduate,Married,Unknown,Blue,2532,2221,,,,,,,,,,,
709879458,Existing Customer,54,F,3,Doctorate,Married,Unknown,Blue,1900,1376,,,,,,,,,,,
715120608,Existing Customer,44,M,3,Graduate,Single,$60K - $80K,Blue,14546,1703,,,,,,,,,,,
770632758,Existing Customer,50,F,4,Doctorate,Single,Unknown,Blue,2521,1608,,,,,,,,,,,
779078733,Existing Customer,55,M,2,Doctorate,Married,$60K - $80K,Blue,16427,1682,,,,,,,,,,,
771742533,Existing Customer,48,M,2,Graduate,Unknown,$40K - $60K,Blue,13068,1718,,,,,,,,,,,
720250158,Existing Customer,45,M,2,College,Single,$60K - $80K,Blue,23218,1814,,,,,,,,,,,
716458983,Existing Customer,60,M,0,High School,Married,$40K - $60K,Blue,3281,837,,,,,,,,,,,
713747733,Existing Customer,55,M,2,High School,Married,$40K - $60K,Blue,3096,2217,,,,,,,,,,,
712270158,Existing Customer,62,F,0,High School,Married,$40K - $60K,Blue,2052,1250,,,,,,,,,,,
789562383,Existing Customer,38,F,1,High School,Unknown,Less than $40K,Blue,1438.3,583,,,,,,,,,,,
754897008,Existing Customer,46,M,3,High School,Single,$40K - $60K,Blue,9432,1418,,,,,,,,,,,
819700533,Existing Customer,50,M,0,High School,Single,$120K +,Silver,14938,2303,,,,,,,,,,,
712890408,Existing Customer,45,M,2,Uneducated,Married,$60K - $80K,Blue,2221,1343,,,,,,,,,,,
720248208,Existing Customer,47,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,5731,1577,,,,,,,,,,,
779749908,Existing Customer,48,M,4,College,Married,$60K - $80K,Gold,34516,2061,,,,,,,,,,,
717401883,Existing Customer,35,M,3,Uneducated,Married,$60K - $80K,Blue,6985,1130,,,,,,,,,,,
721509558,Existing Customer,51,M,2,Graduate,Married,$120K +,Blue,24221,1707,,,,,,,,,,,
710572458,Existing Customer,36,F,3,High School,Married,Unknown,Blue,15439,0,,,,,,,,,,,
714576183,Existing Customer,47,M,4,Graduate,Single,$80K - $120K,Blue,21637,2030,,,,,,,,,,,
721425558,Existing Customer,52,M,2,Graduate,Single,$120K +,Blue,14543,0,,,,,,,,,,,
711109908,Existing Customer,43,F,4,Uneducated,Married,Less than $40K,Blue,9684,2475,,,,,,,,,,,
715203108,Existing Customer,63,M,2,High School,Married,$40K - $60K,Blue,5007,930,,,,,,,,,,,
710027508,Existing Customer,61,M,0,Graduate,Married,$60K - $80K,Blue,1616,1047,,,,,,,,,,,
787464408,Existing Customer,53,M,2,Uneducated,Single,$60K - $80K,Blue,19116,0,,,,,,,,,,,
783542133,Existing Customer,53,F,3,Graduate,Married,Less than $40K,Blue,2759,2223,,,,,,,,,,,
708330858,Attrited Customer,57,M,3,Graduate,Married,$120K +,Blue,8249,1381,,,,,,,,,,,
714426783,Existing Customer,38,F,2,Graduate,Single,Unknown,Blue,14041,2154,,,,,,,,,,,
712701333,Existing Customer,53,M,3,High School,Married,$60K - $80K,Blue,5264,2169,,,,,,,,,,,
709494483,Existing Customer,63,F,0,Unknown,Married,Less than $40K,Blue,2420,1912,,,,,,,,,,,
773373108,Existing Customer,49,F,4,High School,Married,Less than $40K,Blue,2826,2070,,,,,,,,,,,
715812258,Existing Customer,45,M,2,High School,Married,$80K - $120K,Blue,12518,1539,,,,,,,,,,,
778286433,Existing Customer,67,M,0,Graduate,Married,$40K - $60K,Blue,5876,1297,,,,,,,,,,,
789270033,Existing Customer,48,M,3,Graduate,Single,$80K - $120K,Silver,34516,0,,,,,,,,,,,
711569433,Existing Customer,51,F,2,Uneducated,Divorced,Less than $40K,Blue,9648,1926,,,,,,,,,,,
720214833,Existing Customer,52,M,2,High School,Single,$80K - $120K,Silver,34516,2177,,,,,,,,,,,
709346133,Existing Customer,55,F,2,Uneducated,Married,Unknown,Blue,3025,2376,,,,,,,,,,,
788194458,Existing Customer,34,M,3,High School,Married,$60K - $80K,Blue,3265,2517,,,,,,,,,,,
720779733,Existing Customer,56,M,1,Uneducated,Married,$120K +,Blue,6041,1355,,,,,,,,,,,
717424458,Existing Customer,44,F,2,Post-Graduate,Married,Less than $40K,Blue,2293,1823,,,,,,,,,,,
708820308,Existing Customer,47,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,13399,2505,,,,,,,,,,,
710558058,Existing Customer,46,F,3,Unknown,Married,Less than $40K,Blue,4317,2517,,,,,,,,,,,
770590758,Existing Customer,43,F,3,Graduate,Single,$40K - $60K,Blue,3378,1069,,,,,,,,,,,
718490658,Existing Customer,50,F,1,Graduate,Single,Less than $40K,Blue,5012,2242,,,,,,,,,,,
711985833,Existing Customer,38,F,4,Uneducated,Single,Less than $40K,Blue,2569,1605,,,,,,,,,,,
708967608,Existing Customer,53,F,1,Graduate,Single,Less than $40K,Blue,3471,1785,,,,,,,,,,,
718505958,Existing Customer,43,M,5,Graduate,Divorced,$120K +,Silver,34516,1699,,,,,,,,,,,
715024233,Existing Customer,53,M,1,High School,Married,$120K +,Blue,3312,1844,,,,,,,,,,,
779249583,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,2578,2462,,,,,,,,,,,
709278258,Attrited Customer,54,M,2,Unknown,Married,$40K - $60K,Blue,2902,2517,,,,,,,,,,,
778928283,Existing Customer,57,F,3,High School,Married,Less than $40K,Blue,2742,2321,,,,,,,,,,,
712299858,Existing Customer,62,M,1,High School,Married,Less than $40K,Blue,2077,1571,,,,,,,,,,,
799224108,Existing Customer,46,F,4,Graduate,Single,Less than $40K,Blue,6265,1942,,,,,,,,,,,
809976033,Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,7819,1560,,,,,,,,,,,
716203308,Existing Customer,52,M,3,Graduate,Single,$80K - $120K,Blue,2731,1692,,,,,,,,,,,
714871683,Attrited Customer,58,M,1,Uneducated,Married,$40K - $60K,Blue,1438.3,537,,,,,,,,,,,
716139933,Existing Customer,54,M,0,High School,Married,$80K - $120K,Blue,16286,1710,,,,,,,,,,,
716984658,Existing Customer,49,M,1,Graduate,Married,$120K +,Blue,34516,0,,,,,,,,,,,
713086008,Existing Customer,58,F,3,High School,Married,Less than $40K,Blue,2609,2439,,,,,,,,,,,
713773458,Existing Customer,52,M,2,High School,Single,$60K - $80K,Blue,7567,1173,,,,,,,,,,,
719242533,Existing Customer,41,M,5,High School,Married,$60K - $80K,Blue,22770,2517,,,,,,,,,,,
772712658,Existing Customer,62,F,0,Uneducated,Married,Less than $40K,Blue,3791,1648,,,,,,,,,,,
788868858,Existing Customer,54,M,2,Graduate,Married,Less than $40K,Blue,2702,2517,,,,,,,,,,,
811898133,Existing Customer,40,F,3,High School,Divorced,Less than $40K,Blue,2555,2117,,,,,,,,,,,
788808633,Existing Customer,43,M,3,Graduate,Married,$80K - $120K,Blue,2355,1090,,,,,,,,,,,
779804208,Existing Customer,53,F,2,Graduate,Single,$40K - $60K,Blue,5332,0,,,,,,,,,,,
781391058,Existing Customer,55,M,1,Uneducated,Single,$40K - $60K,Blue,1443,1375,,,,,,,,,,,
790134408,Existing Customer,46,M,4,Graduate,Single,$60K - $80K,Blue,10741,755,,,,,,,,,,,
788853258,Existing Customer,41,M,1,Uneducated,Married,$60K - $80K,Blue,7984,1503,,,,,,,,,,,
711857733,Existing Customer,49,M,3,Uneducated,Single,$60K - $80K,Blue,18584,2517,,,,,,,,,,,
822969858,Existing Customer,61,F,0,Graduate,Married,Unknown,Blue,5585,1465,,,,,,,,,,,
719554758,Existing Customer,46,M,2,Uneducated,Married,$80K - $120K,Blue,34516,2165,,,,,,,,,,,
711643458,Existing Customer,50,F,1,Uneducated,Married,Less than $40K,Blue,1438.3,0,,,,,,,,,,,
788830683,Existing Customer,40,M,2,Graduate,Single,$80K - $120K,Blue,2478,2031,,,,,,,,,,,
807030858,Existing Customer,51,M,4,High School,Single,$120K +,Blue,34516,2274,,,,,,,,,,,
793059108,Existing Customer,50,F,2,Graduate,Married,$40K - $60K,Blue,2339,1440,,,,,,,,,,,
716568708,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,2726,0,,,,,,,,,,,
828281733,Existing Customer,43,M,4,Unknown,Married,$120K +,Blue,14881,848,,,,,,,,,,,
717229158,Existing Customer,36,F,4,Graduate,Married,$40K - $60K,Blue,1628,969,,,,,,,,,,,
715915458,Existing Customer,47,F,2,Graduate,Married,Less than $40K,Blue,3156,1644,,,,,,,,,,,
819129858,Existing Customer,46,F,2,Graduate,Single,Less than $40K,Blue,4745,1270,,,,,,,,,,,
713441958,Existing Customer,46,M,2,High School,Married,$120K +,Blue,19727,1785,,,,,,,,,,,
719091333,Existing Customer,52,M,0,Uneducated,Married,$60K - $80K,Blue,22720,793,,,,,,,,,,,
708666258,Existing Customer,43,M,4,Unknown,Married,$40K - $60K,Blue,8129,1799,,,,,,,,,,,
714914583,Existing Customer,40,F,4,Graduate,Single,Less than $40K,Blue,3751,1521,,,,,,,,,,,
714363858,Existing Customer,54,F,4,High School,Married,Less than $40K,Blue,1594,1411,,,,,,,,,,,
721347408,Existing Customer,55,F,1,High School,Single,Less than $40K,Blue,2569,1403,,,,,,,,,,,
809608533,Existing Customer,49,F,4,Post-Graduate,Single,Unknown,Blue,18206,1586,,,,,,,,,,,
772047183,Existing Customer,45,M,4,High School,Married,$40K - $60K,Blue,3104,1766,,,,,,,,,,,
714217908,Existing Customer,49,M,3,Graduate,Married,$40K - $60K,Blue,2406,1560,,,,,,,,,,,
714819183,Existing Customer,63,M,1,Uneducated,Married,$80K - $120K,Blue,24571,1955,,,,,,,,,,,
716455683,Existing Customer,40,F,3,High School,Single,Less than $40K,Gold,15534,726,,,,,,,,,,,
710865633,Existing Customer,41,F,2,Graduate,Married,Less than $40K,Silver,12301,2250,,,,,,,,,,,
752952108,Existing Customer,37,M,4,Graduate,Married,$80K - $120K,Blue,2846,1818,,,,,,,,,,,
712595433,Existing Customer,58,M,2,Uneducated,Unknown,$120K +,Blue,9788,1794,,,,,,,,,,,
714982383,Existing Customer,55,M,2,High School,Married,$60K - $80K,Blue,7231,2381,,,,,,,,,,,
813814008,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,2324,1576,,,,,,,,,,,
794545983,Existing Customer,57,M,2,Graduate,Married,$80K - $120K,Blue,12208,1980,,,,,,,,,,,
708288108,Attrited Customer,43,M,4,Post-Graduate,Unknown,$80K - $120K,Blue,5639,1547,,,,,,,,,,,
715585158,Existing Customer,58,M,1,Graduate,Married,$60K - $80K,Blue,10021,1617,,,,,,,,,,,
810449883,Existing Customer,64,M,0,Unknown,Married,Less than $40K,Blue,2215,1915,,,,,,,,,,,
789863208,Existing Customer,54,F,2,Graduate,Married,Less than $40K,Blue,2027,1480,,,,,,,,,,,
715022133,Existing Customer,53,M,2,Graduate,Married,$60K - $80K,Blue,6363,1162,,,,,,,,,,,
712506708,Existing Customer,39,F,3,College,Single,Less than $40K,Blue,3920,2008,,,,,,,,,,,
715699983,Existing Customer,56,M,3,High School,Married,$60K - $80K,Blue,9226,1233,,,,,,,,,,,
818942433,Existing Customer,54,F,4,Unknown,Divorced,Less than $40K,Blue,9376,1288,,,,,,,,,,,
712459233,Existing Customer,59,F,1,Post-Graduate,Married,$40K - $60K,Blue,1944,1346,,,,,,,,,,,
716545383,Existing Customer,42,M,3,Uneducated,Single,$40K - $60K,Blue,9599,1554,,,,,,,,,,,
721144383,Existing Customer,42,M,4,Graduate,Married,$60K - $80K,Silver,28202,843,,,,,,,,,,,
821837958,Existing Customer,43,M,3,College,Unknown,$80K - $120K,Blue,24850,1662,,,,,,,,,,,
804359133,Existing Customer,55,M,0,High School,Married,$120K +,Blue,3805,2233,,,,,,,,,,,
713308683,Existing Customer,52,M,1,Uneducated,Single,$80K - $120K,Blue,2733,1306,,,,,,,,,,,
788780958,Existing Customer,46,M,1,Uneducated,Unknown,$40K - $60K,Blue,12781,1253,,,,,,,,,,,
717354558,Attrited Customer,57,M,2,Uneducated,Married,$120K +,Blue,3106,1120,,,,,,,,,,,
798473808,Existing Customer,48,M,3,College,Married,$80K - $120K,Blue,7477,0,,,,,,,,,,,
712372158,Existing Customer,45,M,4,Unknown,Married,$120K +,Blue,34516,2086,,,,,,,,,,,
715192308,Existing Customer,48,M,2,High School,Married,$120K +,Blue,29963,2094,,,,,,,,,,,
708813033,Existing Customer,47,M,1,Graduate,Single,$40K - $60K,Blue,6509,2033,,,,,,,,,,,
714639783,Attrited Customer,42,M,3,College,Married,$60K - $80K,Blue,13450,0,,,,,,,,,,,
709311633,Existing Customer,41,M,2,Graduate,Unknown,$60K - $80K,Silver,27000,0,,,,,,,,,,,
709470858,Existing Customer,51,M,4,College,Married,$120K +,Silver,34516,1254,,,,,,,,,,,
717292758,Existing Customer,55,F,2,Graduate,Single,Less than $40K,Blue,6347,0,,,,,,,,,,,
779241783,Existing Customer,67,M,1,Uneducated,Married,$40K - $60K,Blue,3106,1675,,,,,,,,,,,
715205358,Existing Customer,39,M,1,Graduate,Married,$60K - $80K,Blue,2536,913,,,,,,,,,,,
778871508,Existing Customer,54,M,3,Post-Graduate,Single,$60K - $80K,Blue,13048,1954,,,,,,,,,,,
779462433,Existing Customer,55,F,2,Unknown,Married,Less than $40K,Blue,2453,968,,,,,,,,,,,
710147958,Existing Customer,47,M,3,High School,Married,$40K - $60K,Silver,16138,1249,,,,,,,,,,,
709864833,Existing Customer,49,M,2,Post-Graduate,Married,$60K - $80K,Blue,8077,1965,,,,,,,,,,,
778868958,Attrited Customer,42,F,2,Graduate,Married,Less than $40K,Blue,1929,1673,,,,,,,,,,,
717276708,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,3127,2517,,,,,,,,,,,
710004933,Existing Customer,44,M,5,Uneducated,Married,$60K - $80K,Blue,8645,1454,,,,,,,,,,,
753606108,Existing Customer,56,M,3,Unknown,Single,$60K - $80K,Blue,1438.3,0,,,,,,,,,,,
710940183,Attrited Customer,49,F,3,Graduate,Married,Less than $40K,Blue,2185,0,,,,,,,,,,,
718927533,Existing Customer,45,M,3,Graduate,Single,$80K - $120K,Blue,24487,2517,,,,,,,,,,,
719337408,Existing Customer,63,M,0,High School,Married,$60K - $80K,Blue,2567,0,,,,,,,,,,,
772308408,Existing Customer,44,M,3,Graduate,Single,$80K - $120K,Blue,4131,785,,,,,,,,,,,
712981383,Existing Customer,44,F,4,College,Married,Less than $40K,Silver,10790,1930,,,,,,,,,,,
790099758,Existing Customer,40,M,3,High School,Married,$40K - $60K,Blue,6884,1001,,,,,,,,,,,
709547658,Attrited Customer,39,M,2,Uneducated,Single,$60K - $80K,Blue,13961,1299,,,,,,,,,,,
778770783,Existing Customer,42,M,4,High School,Married,$80K - $120K,Blue,29801,1916,,,,,,,,,,,
713134458,Existing Customer,54,M,3,High School,Married,$120K +,Blue,13219,0,,,,,,,,,,,
712159083,Attrited Customer,58,F,4,Unknown,Married,Less than $40K,Blue,2536,0,,,,,,,,,,,
713639958,Existing Customer,46,F,4,Graduate,Divorced,Less than $40K,Blue,9478,820,,,,,,,,,,,
771180033,Existing Customer,47,F,4,Unknown,Divorced,$40K - $60K,Blue,3502,1851,,,,,,,,,,,
717916758,Existing Customer,67,F,0,Unknown,Married,Unknown,Blue,10509,2388,,,,,,,,,,,
711089733,Existing Customer,50,F,2,College,Divorced,Less than $40K,Blue,1491,0,,,,,,,,,,,
716988633,Existing Customer,55,M,0,High School,Divorced,$60K - $80K,Blue,9734,0,,,,,,,,,,,
779031033,Existing Customer,46,F,2,Graduate,Married,$40K - $60K,Blue,2305,1627,,,,,,,,,,,
716302383,Existing Customer,47,F,4,Uneducated,Married,$40K - $60K,Blue,14241,2081,,,,,,,,,,,
718281408,Existing Customer,36,F,2,Unknown,Married,$40K - $60K,Blue,4789,1257,,,,,,,,,,,
721333233,Existing Customer,40,M,4,Doctorate,Divorced,$60K - $80K,Blue,23138,1727,,,,,,,,,,,
794496033,Existing Customer,57,M,2,Unknown,Single,$80K - $120K,Blue,23008,2280,,,,,,,,,,,
710519433,Existing Customer,48,M,1,Unknown,Divorced,$80K - $120K,Blue,3131,2517,,,,,,,,,,,
814995933,Existing Customer,58,F,3,Graduate,Married,Less than $40K,Blue,5798,1794,,,,,,,,,,,
721469433,Existing Customer,48,M,3,Graduate,Single,$40K - $60K,Blue,6880,1390,,,,,,,,,,,
788386908,Existing Customer,48,M,3,Graduate,Unknown,$80K - $120K,Platinum,34516,1531,,,,,,,,,,,
717198633,Existing Customer,53,F,2,College,Married,$40K - $60K,Blue,2075,1469,,,,,,,,,,,
767695083,Existing Customer,50,M,2,Graduate,Married,$80K - $120K,Blue,4589,0,,,,,,,,,,,
711791583,Attrited Customer,52,F,1,Graduate,Single,Less than $40K,Blue,2317,0,,,,,,,,,,,
712315683,Attrited Customer,53,F,2,Uneducated,Single,Less than $40K,Blue,1981,1518,,,,,,,,,,,
710038008,Existing Customer,56,F,1,Graduate,Single,$40K - $60K,Blue,6038,0,,,,,,,,,,,
789129033,Existing Customer,44,M,5,Unknown,Single,$80K - $120K,Blue,14910,877,,,,,,,,,,,
718349058,Existing Customer,49,M,3,High School,Married,$80K - $120K,Blue,29659,1143,,,,,,,,,,,
789842283,Attrited Customer,54,M,2,Graduate,Married,$60K - $80K,Blue,4320,0,,,,,,,,,,,
714513033,Existing Customer,39,F,1,Unknown,Single,$40K - $60K,Blue,11213,0,,,,,,,,,,,
714717483,Existing Customer,39,F,3,Uneducated,Divorced,Unknown,Blue,26181,0,,,,,,,,,,,
714900408,Existing Customer,41,F,4,High School,Single,Less than $40K,Blue,5773,0,,,,,,,,,,,
719418933,Attrited Customer,53,M,2,Uneducated,Married,$80K - $120K,Blue,4503,0,,,,,,,,,,,
720115683,Existing Customer,47,M,3,Uneducated,Married,$80K - $120K,Blue,29770,1565,,,,,,,,,,,
779504058,Existing Customer,46,F,2,Post-Graduate,Married,Less than $40K,Blue,5014,1910,,,,,,,,,,,
795979833,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,3445,1074,,,,,,,,,,,
717392358,Existing Customer,60,M,1,Graduate,Married,$80K - $120K,Blue,23412,1078,,,,,,,,,,,
718640508,Existing Customer,59,F,0,Graduate,Single,Less than $40K,Blue,3044,1611,,,,,,,,,,,
803366358,Existing Customer,38,M,1,Unknown,Single,$60K - $80K,Blue,14596,2192,,,,,,,,,,,
709230708,Existing Customer,56,M,4,Uneducated,Single,Less than $40K,Blue,3864,1654,,,,,,,,,,,
781794708,Attrited Customer,35,M,3,Post-Graduate,Unknown,$80K - $120K,Blue,17030,1911,,,,,,,,,,,
801383808,Existing Customer,50,M,3,Graduate,Single,$60K - $80K,Blue,23090,839,,,,,,,,,,,
710677608,Existing Customer,53,M,2,Post-Graduate,Unknown,$80K - $120K,Blue,29205,1208,,,,,,,,,,,
708217758,Existing Customer,63,M,2,Graduate,Married,$60K - $80K,Blue,14035,2061,,,,,,,,,,,
714272658,Attrited Customer,43,F,2,Uneducated,Single,Less than $40K,Blue,2962,2517,,,,,,,,,,,
717469158,Existing Customer,46,M,2,Unknown,Married,$80K - $120K,Blue,18578,1385,,,,,,,,,,,
711864783,Existing Customer,61,M,1,Uneducated,Single,$60K - $80K,Blue,2201,1138,,,,,,,,,,,
719407983,Existing Customer,37,F,0,Post-Graduate,Married,Less than $40K,Blue,2061,1483,,,,,,,,,,,
710665533,Existing Customer,42,F,5,Doctorate,Married,Unknown,Blue,24602,1660,,,,,,,,,,,
716804283,Existing Customer,41,M,2,Uneducated,Divorced,$120K +,Blue,15911,896,,,,,,,,,,,
767294658,Attrited Customer,56,M,2,College,Single,$120K +,Blue,16867,0,,,,,,,,,,,
709122483,Existing Customer,56,M,3,Graduate,Married,$60K - $80K,Blue,2783,1526,,,,,,,,,,,
708241233,Attrited Customer,52,F,3,Post-Graduate,Single,Less than $40K,Blue,2972,0,,,,,,,,,,,
717860358,Existing Customer,40,F,3,High School,Single,$40K - $60K,Blue,5124,2235,,,,,,,,,,,
789337233,Existing Customer,63,M,1,Graduate,Married,$40K - $60K,Blue,2880,2362,,,,,,,,,,,
720902133,Existing Customer,58,M,1,High School,Single,$40K - $60K,Blue,5579,0,,,,,,,,,,,
721043058,Existing Customer,58,M,4,Unknown,Married,$60K - $80K,Blue,12010,2149,,,,,,,,,,,
711870333,Existing Customer,46,M,2,Uneducated,Divorced,$80K - $120K,Blue,34516,1597,,,,,,,,,,,
708398283,Existing Customer,37,F,1,Graduate,Married,$40K - $60K,Blue,4394,885,,,,,,,,,,,
715878183,Existing Customer,46,M,4,Graduate,Single,$80K - $120K,Blue,18325,723,,,,,,,,,,,
719451483,Existing Customer,46,F,4,Post-Graduate,Married,Less than $40K,Blue,3773,1972,,,,,,,,,,,
709110633,Existing Customer,41,M,1,Graduate,Single,$80K - $120K,Blue,21684,1748,,,,,,,,,,,
721059033,Existing Customer,48,F,3,High School,Divorced,$40K - $60K,Blue,1919,774,,,,,,,,,,,
779912283,Existing Customer,49,F,3,Graduate,Single,$40K - $60K,Blue,9995,1713,,,,,,,,,,,
